field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
.45NSS (ml/hr),eicu.infusionDrug,.45NSS (ml/hr),,,,,,28,1,28,0,,60.0,60.0,60.0,0.0,1.0,numeric,0.0,1.0,28.0
Pantoprazole (Unknown),eicu.infusionDrug,Pantoprazole (Unknown),,,,,,27,2,0,0,,,,,0.0,0.0,categorical,0.0,1.0,13.5
D5 45%NS (ml/hr),eicu.infusionDrug,D5 45%NS (ml/hr),,,,,,27,1,27,0,,0.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,27.0
Altepase (ml/hr),eicu.infusionDrug,Altepase (ml/hr),,,,,,27,2,27,0,,0.0,25.0,60.0,0.0,1.0,numeric,0.0,1.0,13.5
Volume (mL)-sodium chloride 0.9 % bolus 500 mL,eicu.infusionDrug,Volume (mL)-sodium chloride 0.9 % bolus 500 mL,,,,,,27,24,0,0,,,,,0.0,0.0,categorical,0.0002,0.9998,1.125
hydromorphorne (mg/hr),eicu.infusionDrug,hydromorphorne (mg/hr),,,,,,27,1,27,0,,0.2,0.2,0.2,0.0,1.0,numeric,0.0,1.0,27.0
BREVIBLOC (mcg/kg/min),eicu.infusionDrug,BREVIBLOC (mcg/kg/min),,,,,,27,1,27,0,,0.0,50.0,200.0,0.0,1.0,numeric,0.0,1.0,27.0
d5/0.45% nacl/10K (ml/hr),eicu.infusionDrug,d5/0.45% nacl/10K (ml/hr),,,,,,27,1,27,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,27.0
0.9% NS BOLUS (ml/hr),eicu.infusionDrug,0.9% NS BOLUS (ml/hr),,,,,,27,1,27,0,,0.0,0.0,1000.0,0.0,1.0,numeric,0.0,1.0,27.0
D51/2NSw 40 kcl (ml/hr),eicu.infusionDrug,D51/2NSw 40 kcl (ml/hr),,,,,,27,1,27,0,,0.0,125.0,250.0,0.0,1.0,numeric,0.0,1.0,27.0
D5 .45%NS w/fol/thiam. (ml/hr),eicu.infusionDrug,D5 .45%NS w/fol/thiam. (ml/hr),,,,,,27,1,27,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,27.0
Activase (ml/hr),eicu.infusionDrug,Activase (ml/hr),,,,,,27,1,27,0,,25.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,27.0
D5 1/2 NSS  (ml/hr),eicu.infusionDrug,D5 1/2 NSS  (ml/hr),,,,,,27,2,27,0,,75.0,75.0,250.0,0.0,1.0,numeric,0.0,1.0,13.5
D5 Bicarb 150 (ml/hr),eicu.infusionDrug,D5 Bicarb 150 (ml/hr),,,,,,27,1,27,0,,0.0,150.0,200.0,0.0,1.0,numeric,0.0,1.0,27.0
NS (Coolant) (ml/hr),eicu.infusionDrug,NS (Coolant) (ml/hr),,,,,,27,1,27,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,27.0
3% SODIUM CHLORIDE (ml/hr),eicu.infusionDrug,3% SODIUM CHLORIDE (ml/hr),,,,,,27,1,27,0,,20.0,30.0,60.0,0.0,1.0,numeric,0.0,1.0,27.0
D5 1/2NS + 20 mEq KCL (ml/hr),eicu.infusionDrug,D5 1/2NS + 20 mEq KCL (ml/hr),,,,,,27,1,27,0,,0.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,27.0
Precedex (mcg/kg/min),eicu.infusionDrug,Precedex (mcg/kg/min),,,,,,27,1,27,0,,0.2,0.7,1.0,0.0,1.0,numeric,0.0,1.0,27.0
Potassium rider (ml/hr),eicu.infusionDrug,Potassium rider (ml/hr),,,,,,27,2,27,0,,0.0,0.0,50.0,0.0,1.0,numeric,0.0,1.0,13.5
D5NS w/ Multivits (ml/hr),eicu.infusionDrug,D5NS w/ Multivits (ml/hr),,,,,,27,1,27,0,,0.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,27.0
"Sodium Chloride 0.9% 1,000 ml (ml/hr)",eicu.infusionDrug,"Sodium Chloride 0.9% 1,000 ml (ml/hr)",,,,,,27,5,27,0,,0.0,75.0,125.0,0.0,1.0,numeric,0.0,1.0,5.4
NSS + abx (ml/hr),eicu.infusionDrug,NSS + abx (ml/hr),,,,,,27,1,27,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,27.0
Vancomycin - peak,eicu.lab,Vancomycin - peak,,,,,,26,25,26,26,mcg/mL,8.6,24.15,48.1,1.0,1.0,numeric,0.0002,0.9998,1.04
NaCl 3% (ml/hr),eicu.infusionDrug,NaCl 3% (ml/hr),,,,,,26,5,26,0,,0.0,30.0,70.0,0.0,1.0,numeric,0.0,1.0,5.2
bumex (ml/hr),eicu.infusionDrug,bumex (ml/hr),,,,,,26,1,26,0,,0.0,8.0,8.0,0.0,1.0,numeric,0.0,1.0,26.0
tpa (mg/hr),eicu.infusionDrug,tpa (mg/hr),,,,,,26,2,26,0,,0.0,0.25,1.0,0.0,1.0,numeric,0.0,1.0,13.0
Ativan (ml/hr),eicu.infusionDrug,Ativan (ml/hr),,,,,,26,1,26,0,,0.0,4.0,4.0,0.0,1.0,numeric,0.0,1.0,26.0
D50 (ml/hr),eicu.infusionDrug,D50 (ml/hr),,,,,,26,1,26,0,,0.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,26.0
0.9W/20K (ml/hr),eicu.infusionDrug,0.9W/20K (ml/hr),,,,,,26,1,26,0,,75.0,75.0,150.0,0.0,1.0,numeric,0.0,1.0,26.0
D5W WITH HCO3 (ml/hr),eicu.infusionDrug,D5W WITH HCO3 (ml/hr),,,,,,26,1,26,0,,50.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
IVF withOut additives (ml/hr),eicu.infusionDrug,IVF withOut additives (ml/hr),,,,,,26,3,26,0,,0.0,50.0,999.0,0.0,1.0,numeric,0.0,1.0,8.667
Phenylephrine (mcg/hr),eicu.infusionDrug,Phenylephrine (mcg/hr),,,,,,26,2,26,0,,1.0,1784.0,9200.0,0.0,1.0,numeric,0.0,1.0,13.0
0.45%NS w/ MVI (ml/hr),eicu.infusionDrug,0.45%NS w/ MVI (ml/hr),,,,,,26,1,26,0,,50.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
D5W 40MEQ KCL (ml/hr),eicu.infusionDrug,D5W 40MEQ KCL (ml/hr),,,,,,26,1,26,0,,50.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
CLEVIDIPINE (mg/hr),eicu.infusionDrug,CLEVIDIPINE (mg/hr),,,,,,26,4,26,0,,0.0,2.0,32.0,0.0,1.0,numeric,0.0,1.0,6.5
Insulin Scale A  (units/hr),eicu.infusionDrug,Insulin Scale A  (units/hr),,,,,,26,1,26,0,,1.0,1.0,2.0,0.0,1.0,numeric,0.0,1.0,26.0
Propofol (Unknown),eicu.infusionDrug,Propofol (Unknown),,,,,,26,8,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,3.25
NS coolant (ml/hr),eicu.infusionDrug,NS coolant (ml/hr),,,,,,26,1,26,0,,35.0,35.0,35.0,0.0,1.0,numeric,0.0,1.0,26.0
D5 1/2 NS with 40KCL (ml/hr),eicu.infusionDrug,D5 1/2 NS with 40KCL (ml/hr),,,,,,26,1,26,0,,50.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
Mag Sulfate + Thiamine (ml/hr),eicu.infusionDrug,Mag Sulfate + Thiamine (ml/hr),,,,,,26,1,26,0,,0.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,26.0
"Volume (mL)-sodium chloride 0.9 % bolus 2,000 mL (ml/hr)",eicu.infusionDrug,"Volume (mL)-sodium chloride 0.9 % bolus 2,000 mL (ml/hr)",,,,,,26,18,26,0,,0.0,1025.0,2000.0,0.0,1.0,numeric,0.0002,0.9998,1.444
d5ns 20k (ml/hr),eicu.infusionDrug,d5ns 20k (ml/hr),,,,,,26,1,26,0,,60.0,60.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
D5 0.45 NS  (ml/hr),eicu.infusionDrug,D5 0.45 NS  (ml/hr),,,,,,26,1,26,0,,50.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
Aminophylline (mg/kg/hr),eicu.infusionDrug,Aminophylline (mg/kg/hr),,,,,,26,3,26,0,,0.01,0.37,0.4,0.0,1.0,numeric,0.0,1.0,8.667
Morphine-PCA  (ml/hr),eicu.infusionDrug,Morphine-PCA  (ml/hr),,,,,,26,1,26,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,26.0
Abx (ml/hr),eicu.infusionDrug,Abx (ml/hr),,,,,,26,14,26,0,,0.0,25.0,167.0,0.0,1.0,numeric,0.0001,0.9999,1.857
NSwith40KCL (ml/hr),eicu.infusionDrug,NSwith40KCL (ml/hr),,,,,,26,1,26,0,,0.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,26.0
Altaplase (mg/hr),eicu.infusionDrug,Altaplase (mg/hr),,,,,,26,1,26,0,,0.5,1.0,31.2,0.0,1.0,numeric,0.0,1.0,26.0
ns mf (ml/hr),eicu.infusionDrug,ns mf (ml/hr),,,,,,26,1,26,0,,0.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,26.0
Insulin- Scale B (units/hr),eicu.infusionDrug,Insulin- Scale B (units/hr),,,,,,26,1,26,0,,0.0,2.0,8.0,0.0,1.0,numeric,0.0,1.0,26.0
D5W with bicarb (ml/hr),eicu.infusionDrug,D5W with bicarb (ml/hr),,,,,,26,1,26,0,,200.0,200.0,200.0,0.0,1.0,numeric,0.0,1.0,26.0
D5LR w/10KCL (ml/hr),eicu.infusionDrug,D5LR w/10KCL (ml/hr),,,,,,26,1,26,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,26.0
D5/.45NaCl MVI (ml/hr),eicu.infusionDrug,D5/.45NaCl MVI (ml/hr),,,,,,25,1,25,0,,60.0,60.0,60.0,0.0,1.0,numeric,0.0,1.0,25.0
IVF sterile water+ bicarbs+40K (ml/hr),eicu.infusionDrug,IVF sterile water+ bicarbs+40K (ml/hr),,,,,,25,1,25,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,25.0
Hydromorphone (ml/hr),eicu.infusionDrug,Hydromorphone (ml/hr),,,,,,25,4,25,0,,0.0,4.0,5.0,0.0,1.0,numeric,0.0,1.0,6.25
D5W w/ 3amps bicarb (ml/hr),eicu.infusionDrug,D5W w/ 3amps bicarb (ml/hr),,,,,,25,1,25,0,,0.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,25.0
D5W w/ Bicardb (ml/hr),eicu.infusionDrug,D5W w/ Bicardb (ml/hr),,,,,,25,1,25,0,,200.0,200.0,200.0,0.0,1.0,numeric,0.0,1.0,25.0
D5W w/3amps Bicarb (ml/hr),eicu.infusionDrug,D5W w/3amps Bicarb (ml/hr),,,,,,25,1,25,0,,0.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,25.0
1/2 Normal Saline (ml/hr),eicu.infusionDrug,1/2 Normal Saline (ml/hr),,,,,,25,2,25,0,,17.0,17.0,100.0,0.0,1.0,numeric,0.0,1.0,12.5
d5LR with 10 meq K+ (ml/hr),eicu.infusionDrug,d5LR with 10 meq K+ (ml/hr),,,,,,25,1,25,0,,75.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,25.0
MVI IVF (ml/hr),eicu.infusionDrug,MVI IVF (ml/hr),,,,,,25,1,25,0,,0.0,42.0,83.3,0.0,1.0,numeric,0.0,1.0,25.0
Bupivicaine 2% (ml/hr),eicu.infusionDrug,Bupivicaine 2% (ml/hr),,,,,,25,1,25,0,,5.0,5.0,7.0,0.0,1.0,numeric,0.0,1.0,25.0
Eptifibatide (Integrilin) 75 mg  100 ml  Premix (mcg/kg/min),eicu.infusionDrug,Eptifibatide (Integrilin) 75 mg  100 ml  Premix (mcg/kg/min),,,,,,25,22,25,0,,1.0,2.0,2.0,0.0,1.0,numeric,0.0002,0.9998,1.136
D10  (ml/hr),eicu.infusionDrug,D10  (ml/hr),,,,,,25,1,25,0,,0.0,50.0,75.0,0.0,1.0,numeric,0.0,1.0,25.0
REGULAR INSULIN (units/hr),eicu.infusionDrug,REGULAR INSULIN (units/hr),,,,,,25,1,25,0,,1.0,2.0,6.0,0.0,1.0,numeric,0.0,1.0,25.0
platelets (ml/hr),eicu.infusionDrug,platelets (ml/hr),,,,,,25,12,25,0,,0.0,150.0,600.0,0.0,1.0,numeric,0.0001,0.9999,2.083
mivf (ml/hr),eicu.infusionDrug,mivf (ml/hr),,,,,,25,5,25,0,,0.0,75.0,100.0,0.0,1.0,numeric,0.0,1.0,5.0
D5 0.9% NS (ml/hr),eicu.infusionDrug,D5 0.9% NS (ml/hr),,,,,,25,1,25,0,,80.0,80.0,80.0,0.0,1.0,numeric,0.0,1.0,25.0
Levophed (mg/hr),eicu.infusionDrug,Levophed (mg/hr),,,,,,25,2,25,0,,0.0,3.7,10.0,0.0,1.0,numeric,0.0,1.0,12.5
STERILE H2O 3/bicarb (ml/hr),eicu.infusionDrug,STERILE H2O 3/bicarb (ml/hr),,,,,,25,1,25,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,25.0
ns w 20 k (ml/hr),eicu.infusionDrug,ns w 20 k (ml/hr),,,,,,25,1,25,0,,0.0,17.0,250.0,0.0,1.0,numeric,0.0,1.0,25.0
D5 1/4 WITH 20KCL (ml/hr),eicu.infusionDrug,D5 1/4 WITH 20KCL (ml/hr),,,,,,25,1,25,0,,45.0,45.0,75.0,0.0,1.0,numeric,0.0,1.0,25.0
Prbc (ml/hr),eicu.infusionDrug,Prbc (ml/hr),,,,,,25,9,25,0,,0.0,100.0,444.0,0.0,1.0,numeric,0.0001,0.9999,2.778
tPa (ml/hr),eicu.infusionDrug,tPa (ml/hr),,,,,,25,5,25,0,,0.0,37.5,60.0,0.0,1.0,numeric,0.0,1.0,5.0
IVF withOut Vasoactives (ml/hr),eicu.infusionDrug,IVF withOut Vasoactives (ml/hr),,,,,,25,2,25,0,,0.0,10.0,125.0,0.0,1.0,numeric,0.0,1.0,12.5
Haloperidol IVF Infused (ml/hr),eicu.infusionDrug,Haloperidol IVF Infused (ml/hr),,,,,,25,1,25,0,,2.0,5.0,5.0,0.0,1.0,numeric,0.0,1.0,25.0
D5W w/ BICARB (ml/hr),eicu.infusionDrug,D5W w/ BICARB (ml/hr),,,,,,25,1,25,0,,100.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,25.0
Sterile Water + 3 amps bicarb (ml/hr),eicu.infusionDrug,Sterile Water + 3 amps bicarb (ml/hr),,,,,,25,1,25,0,,75.0,350.0,350.0,0.0,1.0,numeric,0.0,1.0,25.0
Sandostatin (mcg/min),eicu.infusionDrug,Sandostatin (mcg/min),,,,,,25,1,25,0,,0.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,25.0
D5 1/2 NS 20KCL (ml/hr),eicu.infusionDrug,D5 1/2 NS 20KCL (ml/hr),,,,,,25,1,25,0,,40.0,70.0,70.0,0.0,1.0,numeric,0.0,1.0,25.0
D5 1/2 NS W 20KCL (ml/hr),eicu.infusionDrug,D5 1/2 NS W 20KCL (ml/hr),,,,,,25,1,25,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,25.0
Normal Saline,eicu.infusionDrug,Normal Saline,,,,,,24,9,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,2.667
Fentanyl (mcg/min),eicu.infusionDrug,Fentanyl (mcg/min),,,,,,24,11,24,0,,0.0,1.25,25.0,0.0,1.0,numeric,0.0001,0.9999,2.182
1.8% (ml/hr),eicu.infusionDrug,1.8% (ml/hr),,,,,,24,3,24,0,,0.0,60.0,130.0,0.0,1.0,numeric,0.0,1.0,8.0
Heparin 25000 Units Dextrose 5% 500 ml  Premix (units/hr),eicu.infusionDrug,Heparin 25000 Units Dextrose 5% 500 ml  Premix (units/hr),,,,,,24,14,24,0,,250.0,550.0,1500.0,0.0,1.0,numeric,0.0001,0.9999,1.714
Sterile Water w/ 3 AMPs BiCarb (ml/hr),eicu.infusionDrug,Sterile Water w/ 3 AMPs BiCarb (ml/hr),,,,,,24,1,24,0,,150.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,24.0
0.45 NS  (ml/hr),eicu.infusionDrug,0.45 NS  (ml/hr),,,,,,24,1,24,0,,100.0,100.0,200.0,0.0,1.0,numeric,0.0,1.0,24.0
NSS Venous Sheath (ml/hr),eicu.infusionDrug,NSS Venous Sheath (ml/hr),,,,,,24,1,24,0,,0.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,24.0
Other #2 mL/hr (ml/hr),eicu.infusionDrug,Other #2 mL/hr (ml/hr),,,,,,24,11,16,0,,20.0,70.0,300.0,0.0,0.6667,mixed,0.0001,0.9999,2.182
D51/2NS with 20mEq KCL (ml/hr),eicu.infusionDrug,D51/2NS with 20mEq KCL (ml/hr),,,,,,24,1,24,0,,100.0,112.5,125.0,0.0,1.0,numeric,0.0,1.0,24.0
NS-EKOS (ml/hr),eicu.infusionDrug,NS-EKOS (ml/hr),,,,,,24,1,24,0,,0.0,35.0,35.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 1/2 NS WITH 20 KCL (ml/hr),eicu.infusionDrug,D5 1/2 NS WITH 20 KCL (ml/hr),,,,,,24,1,24,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,24.0
0.9% NSS Venous Sheath (ml/hr),eicu.infusionDrug,0.9% NSS Venous Sheath (ml/hr),,,,,,24,1,24,0,,0.0,10.0,20.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 with bicarb (ml/hr),eicu.infusionDrug,D5 with bicarb (ml/hr),,,,,,24,1,24,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,24.0
NS + 20 MEQ KCL (ml/hr),eicu.infusionDrug,NS + 20 MEQ KCL (ml/hr),,,,,,24,2,24,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,12.0
D5W & LR (ml/hr),eicu.infusionDrug,D5W & LR (ml/hr),,,,,,24,2,24,0,,75.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,12.0
NSS control #2 (ml/hr),eicu.infusionDrug,NSS control #2 (ml/hr),,,,,,24,1,24,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,24.0
Heparin-EKOS (units/hr),eicu.infusionDrug,Heparin-EKOS (units/hr),,,,,,24,1,24,0,,0.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,24.0
"D5NS MVI, THIAMINE, FOLATE (ml/hr)",eicu.infusionDrug,"D5NS MVI, THIAMINE, FOLATE (ml/hr)",,,,,,24,2,24,0,,100.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,12.0
D5W 150meq Bicarb (ml/hr),eicu.infusionDrug,D5W 150meq Bicarb (ml/hr),,,,,,24,1,24,0,,80.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 NSS w/ 20KCL (ml/hr),eicu.infusionDrug,D5 NSS w/ 20KCL (ml/hr),,,,,,24,1,24,0,,80.0,80.0,80.0,0.0,1.0,numeric,0.0,1.0,24.0
d5 0.45%ns (ml/hr),eicu.infusionDrug,d5 0.45%ns (ml/hr),,,,,,24,1,24,0,,0.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 1/2 w/folic+B1 (ml/hr),eicu.infusionDrug,D5 1/2 w/folic+B1 (ml/hr),,,,,,24,1,24,0,,60.0,60.0,60.0,0.0,1.0,numeric,0.0,1.0,24.0
IVF BOLUS (ml/hr),eicu.infusionDrug,IVF BOLUS (ml/hr),,,,,,24,7,24,0,,0.0,100.0,999.0,0.0,1.0,numeric,0.0001,0.9999,3.429
Octreotide (mcg/kg/hr),eicu.infusionDrug,Octreotide (mcg/kg/hr),,,,,,24,2,24,0,,0.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,12.0
1/2 NS w/ 2 amps bicarb (ml/hr),eicu.infusionDrug,1/2 NS w/ 2 amps bicarb (ml/hr),,,,,,24,1,24,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,24.0
Alteplase-EKOS (mg/hr),eicu.infusionDrug,Alteplase-EKOS (mg/hr),,,,,,24,1,24,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,24.0
0.45%NS w/2amps NaHCO3 (ml/hr),eicu.infusionDrug,0.45%NS w/2amps NaHCO3 (ml/hr),,,,,,24,1,24,0,,0.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 0.45% ns (ml/hr),eicu.infusionDrug,D5 0.45% ns (ml/hr),,,,,,24,1,24,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,24.0
D5 1/2NS w/ 20K  (ml/hr),eicu.infusionDrug,D5 1/2NS w/ 20K  (ml/hr),,,,,,24,1,24,0,,17.0,200.0,200.0,0.0,1.0,numeric,0.0,1.0,24.0
D51/2NS 1 AMP NAHCO3 (ml/hr),eicu.infusionDrug,D51/2NS 1 AMP NAHCO3 (ml/hr),,,,,,24,1,24,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,24.0
Lactated ringers (ml/hr),eicu.infusionDrug,Lactated ringers (ml/hr),,,,,,24,2,24,0,,125.0,125.0,150.0,0.0,1.0,numeric,0.0,1.0,12.0
Neosynephrine (mcg/min),eicu.infusionDrug,Neosynephrine (mcg/min),,,,,,24,1,24,0,,0.0,25.0,50.0,0.0,1.0,numeric,0.0,1.0,24.0
Legionella pneumophila Ab,eicu.lab,Legionella pneumophila Ab,,,,,,23,23,9,0,,0.14,0.37,1.45,0.0,0.3913,mixed,0.0002,0.9998,1.0
D5W 150meq bicarb (ml/hr),eicu.infusionDrug,D5W 150meq bicarb (ml/hr),,,,,,23,1,23,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,23.0
Alteplase (EKOS #2) (mg/hr),eicu.infusionDrug,Alteplase (EKOS #2) (mg/hr),,,,,,23,1,23,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,23.0
NS--EKOS (ml/hr),eicu.infusionDrug,NS--EKOS (ml/hr),,,,,,23,1,23,0,,0.0,35.0,35.0,0.0,1.0,numeric,0.0,1.0,23.0
NS (EKOS #2) (ml/hr),eicu.infusionDrug,NS (EKOS #2) (ml/hr),,,,,,23,1,23,0,,0.0,35.0,35.0,0.0,1.0,numeric,0.0,1.0,23.0
Normal Saline with Sodium Bicarb (ml/hr),eicu.infusionDrug,Normal Saline with Sodium Bicarb (ml/hr),,,,,,23,1,23,0,,100.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,23.0
Multivitamin Infusion (ml/hr),eicu.infusionDrug,Multivitamin Infusion (ml/hr),,,,,,23,1,23,0,,0.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
D5W W/40K (ml/hr),eicu.infusionDrug,D5W W/40K (ml/hr),,,,,,23,1,23,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
0.9ns (ml/hr),eicu.infusionDrug,0.9ns (ml/hr),,,,,,23,1,23,0,,150.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,23.0
Hydromorephone PCA (ml/hr),eicu.infusionDrug,Hydromorephone PCA (ml/hr),,,,,,23,1,23,0,,0.0,0.1,0.1,0.0,1.0,numeric,0.0,1.0,23.0
Integrilin mL/hr (ml/hr),eicu.infusionDrug,Integrilin mL/hr (ml/hr),,,,,,23,12,21,0,,0.0,12.8,18.9,0.0,0.913,mixed,0.0001,0.9999,1.917
TPN (mg/hr),eicu.infusionDrug,TPN (mg/hr),,,,,,23,1,23,0,,0.01,0.01,0.5,0.0,1.0,numeric,0.0,1.0,23.0
L/R (ml/hr),eicu.infusionDrug,L/R (ml/hr),,,,,,23,1,23,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
D5/0.45 NaCl (ml/hr),eicu.infusionDrug,D5/0.45 NaCl (ml/hr),,,,,,23,1,23,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,23.0
aMICAR (ml/hr),eicu.infusionDrug,aMICAR (ml/hr),,,,,,23,1,23,0,,0.0,0.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
nsc20k (ml/hr),eicu.infusionDrug,nsc20k (ml/hr),,,,,,23,1,23,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,23.0
D5W/ 0.45 NS (ml/hr),eicu.infusionDrug,D5W/ 0.45 NS (ml/hr),,,,,,23,1,23,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,23.0
D5 NaBicarb150 (ml/hr),eicu.infusionDrug,D5 NaBicarb150 (ml/hr),,,,,,23,1,23,0,,0.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,23.0
D10 1/2NSS (ml/hr),eicu.infusionDrug,D10 1/2NSS (ml/hr),,,,,,23,1,23,0,,75.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
non-PRBC (ml/hr),eicu.infusionDrug,non-PRBC (ml/hr),,,,,,23,1,23,0,,0.0,150.0,300.0,0.0,1.0,numeric,0.0,1.0,23.0
NS/MF (ml/hr),eicu.infusionDrug,NS/MF (ml/hr),,,,,,23,1,23,0,,0.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,23.0
dobutrex (mcg/kg/min),eicu.infusionDrug,dobutrex (mcg/kg/min),,,,,,23,1,23,0,,5.0,5.0,5.0,0.0,1.0,numeric,0.0,1.0,23.0
D5W w.3 amps of bicarb (ml/hr),eicu.infusionDrug,D5W w.3 amps of bicarb (ml/hr),,,,,,23,1,23,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,23.0
NS+ (ml/hr),eicu.infusionDrug,NS+ (ml/hr),,,,,,23,1,23,0,,10.0,10.0,10.0,0.0,1.0,numeric,0.0,1.0,23.0
Bumetanide,eicu.infusionDrug,Bumetanide,,,,,,23,14,0,0,,,,,0.0,0.0,categorical,0.0001,0.9999,1.643
Ketamine  (mg/hr),eicu.infusionDrug,Ketamine  (mg/hr),,,,,,23,1,23,0,,4.74,4.74,4.74,0.0,1.0,numeric,0.0,1.0,23.0
Alteplase (EKOS) (mg/hr),eicu.infusionDrug,Alteplase (EKOS) (mg/hr),,,,,,23,1,23,0,,0.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,23.0
Normal saline  (ml/hr),eicu.infusionDrug,Normal saline  (ml/hr),,,,,,22,1,22,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,22.0
D 10% (ml/hr),eicu.infusionDrug,D 10% (ml/hr),,,,,,22,2,22,0,,0.0,80.0,125.0,0.0,1.0,numeric,0.0,1.0,11.0
Nicardipine (mcg/kg/min),eicu.infusionDrug,Nicardipine (mcg/kg/min),,,,,,22,4,22,0,,0.0,0.2976,7.5,0.0,1.0,numeric,0.0,1.0,5.5
NA 3% (ml/hr),eicu.infusionDrug,NA 3% (ml/hr),,,,,,22,1,22,0,,0.0,30.0,30.0,0.0,1.0,numeric,0.0,1.0,22.0
NS 20K MEQ (ml/hr),eicu.infusionDrug,NS 20K MEQ (ml/hr),,,,,,22,1,22,0,,70.0,125.0,150.0,0.0,1.0,numeric,0.0,1.0,22.0
d5 1/2 + 20 KCl (ml/hr),eicu.infusionDrug,d5 1/2 + 20 KCl (ml/hr),,,,,,22,1,22,0,,0.0,112.5,125.0,0.0,1.0,numeric,0.0,1.0,22.0
narcan (ml/hr),eicu.infusionDrug,narcan (ml/hr),,,,,,22,2,22,0,,37.9,100.0,125.0,0.0,1.0,numeric,0.0,1.0,11.0
