db,src_table,field_name,reason
mimic-iii,D_ITEMS:Free Form Intake,approtinin,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pre admit FFP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,REDI-CAT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CATH LAB CRYST,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CONTRAST CATH LAB,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CC7 FLUIDS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,gi fluid,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,contrast via ft,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,.45ns w/ 20kcl,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CRYS CC7,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2ST IMPACT W/FIBER,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pamidrinate in ns,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,study drug,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Mucomyst,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Drain Flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,golytle,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4str impact w/fibr,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,GO LYTELY,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS w/ 40K,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,JT bile,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,natracor,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,K+ PHOS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,free water infusion,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,po contrast,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,supra pubic flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,protonix infusion,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,foley irrigation,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PROTONIX GTT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PD dialysate in,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ns bladder,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IGG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,MANNITOL,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,DEXTRAN,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,plueral fluid,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,versed drip,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,talc in ct,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,bumex,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IVF AT OSH,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NA PHOS IN NSS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2STR. IMPACT + FIB,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Vanco Enema,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D51/4NS+100MeqNaHCO3,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,H20 BOlus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Vancomycin enema,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pleural Fluid,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,na phosphate in ns,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FREE WATER BOLUSES,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS 500+40K,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,VICU INTAKE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,dialysis/intake,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CHEMOTHERAPY,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,40 KCL/500 NS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NA POSPHATE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,OR Cyroprecipatate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,15 m sodium phos   e,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM 26 with neocate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Neocate 26,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,kvo line,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,k phos 15 mmol,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nipple Type,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FREE H20 BOLUSES,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,na+ phosphate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Cladribine,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pericardial flush:NS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Chest tube irrigate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SOD PHOSPHATE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,15 MM NA PHOSPHATE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4 IMPACT/FIBER,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D 10W bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,anigo intake,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,floor in,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Promote w/ fiber 3/4,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,baricat ct contrast,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,READICAT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Plasma-lyte,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Dialysate Instilled,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,d5w&25meqk+acetate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5W 50 meq Ca Acetat,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,40k/500ns,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Angio in,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4st promote wfiber,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,40 KCL/500CC,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,angio cryst,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,2/3 str impact/fiber,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,normal saline bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4 IMPACT W/ FIBER,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,plasma phoresis,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Biliary tube flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2na acetate1/2hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2na acetate 1/2hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,solumedrol 10575/500,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BILE REFEED,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5W with 3amps NaHC3,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,30 mmol na phos,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Imp/fiberHALF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,500NS/KPHOS30mm,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CBP FLUID,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Methylpred,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PD catheter,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Protonix Drip,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,fl bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS with Folic Acid,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ANTITHYMO-GLOBULIN,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,malinkot flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ep intake,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NIPPLE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM24NEOSURE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Amino Acid 4.25%D5%,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,oxytocin 10 units/LR,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,KPO4,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,enema,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,APROTININ ML,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BICARBONATE-HCO3,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,foley flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FFP GTT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Blood emesis,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,rep.+dialysate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Impact w/fiber 2/3,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D51/4 w/40meq Kcl,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Calcium Gluc 40gm,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,E.R. FFP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,kayexelate enema,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5W VIA J-TUBE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,KPO4 30 MM,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,fluid bolus ns,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Stool out,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ER IV fluid,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BICARB 150 MEQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ice chips,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ON FLOOR,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Neosure 20 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Sim 28,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Gtube flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BAROCAT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,f10 in,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2 NaAc (UA),"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Impact/fiber/Pepto,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PN D9.5 w/ heparin,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,"PE30,NG","自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5 0.45N/S+NAHCO3,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,"PE32, BENE PO","自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pe32 + beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE26cals/oz,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,N/S +KCL 40MEQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,N/S+KPO4 15MMOL,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 32cals,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,E20,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM22 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,DSG site,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IV fluid bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pedialyte GT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,500 cc ns bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,epidural gtt,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfamil 24 G-tube,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CRYST FROM FLOOR,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IV CONTRAST,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Vecuronium drip,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,OSH input,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,free water q6hrs,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,EW crystalloids,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PAPAVERINE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Hep B immune globuln,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Portagen,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2 NS flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,TPN D10.5 with hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,contrast dye,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Potassium Chl. Bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Portagen NGT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Portagen 20 cal po,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Carnation Good Start,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D14.5 lytes and hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,tpn d13.5 with hepan,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,normal saline flushs,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,kcl infusion,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Portagen NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Portagen 24,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BMFSPO+2HMF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Fentanyl bolus:,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Similac,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4 str Prosobee,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IV D10W BOLUS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,.45 NS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE20 FS PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE20 PG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NG EAR 30cal,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PO EAR30 cal,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BMFSNG+ 4 HMF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Alimentum 28 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Alimentum 28 po,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BMFSPO+ Promod+ HMF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE24FSNG+Promod+HMF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,GT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Prosobee 20cal GT,"自由文本入量描述, 目标概念库外"
